id,user,buries,kickouts,sum,ratio,dist,,,
16809,Justineee,1,12,13,0.0769230769,1.8289809579,,,
16832,Insane,1,12,13,0.0769230769,1.8289809579,,,
16837,ADAMS86MCE,1,12,13,0.0769230769,1.8289809579,,,
16894,Bjoh,1,12,13,0.0769230769,1.8289809579,,,
17061,Luis,1,12,13,0.0769230769,1.8289809579,,,
17240,ratrak,1,12,13,0.0769230769,1.8289809579,,,
17353,aranea,1,12,13,0.0769230769,1.8289809579,,,
17489,jokker39,1,12,13,0.0769230769,1.8289809579,,,
17535,qweq3,1,12,13,0.0769230769,1.8289809579,,,
17554,Peter444,1,12,13,0.0769230769,1.8289809579,,,
17621,Vader66,1,12,13,0.0769230769,1.8289809579,,,
17677,mariolankak,1,12,13,0.0769230769,1.8289809579,,,
17698,ewelas23,1,12,13,0.0769230769,1.8289809579,,,
17818,Konikov,1,12,13,0.0769230769,1.8289809579,,,
17831,DZaK,1,12,13,0.0769230769,1.8289809579,,,
17837,buntovnik,1,12,13,0.0769230769,1.8289809579,,,
17912,Dobry_Samarytanin,1,12,13,0.0769230769,1.8289809579,,,
18058,erwu85,1,12,13,0.0769230769,1.8289809579,,,
18209,Mondex,1,12,13,0.0769230769,1.8289809579,,,
18371,cjwarlock,1,12,13,0.0769230769,1.8289809579,,,
18374,baqarah,1,12,13,0.0769230769,1.8289809579,,,
18599,desen,1,12,13,0.0769230769,1.8289809579,,,
18698,racica,1,12,13,0.0769230769,1.8289809579,,,
18731,Fellogen,1,12,13,0.0769230769,1.8289809579,,,
18838,piotress,1,12,13,0.0769230769,1.8289809579,,,
18876,iamwuer,1,12,13,0.0769230769,1.8289809579,,,
18917,AdwokatDiabla,1,12,13,0.0769230769,1.8289809579,,,
1443,PiterO811,71,850,921,0.0770901194,1.8290541211,,,
4164,boss87,19,227,246,0.0772357724,1.8291170402,,,
4259,seaquest,18,215,233,0.0772532189,1.8291245221,,,
1268,Karoltos,82,979,1061,0.0772855796,1.8291383688,,,
5083,Alacham,14,167,181,0.0773480663,1.8291649921,,,
1864,doznanie,55,656,711,0.0773558368,1.8291682924,,,
5148,m4rtinus,13,155,168,0.0773809524,1.8291789434,,,
5156,Bazzag,13,155,168,0.0773809524,1.8291789434,,,
5781,Pquelim1,11,131,142,0.0774647887,1.8292143211,,,
5848,pmid,11,131,142,0.0774647887,1.8292143211,,,
4089,GEQON,20,238,258,0.0775193798,1.8292372124,,,
6298,ciaastek,9,107,116,0.0775862069,1.8292650786,,,
6326,oblivion,9,107,116,0.0775862069,1.8292650786,,,
6587,Adammik,9,107,116,0.0775862069,1.8292650786,,,
2285,4kas,43,511,554,0.0776173285,1.8292779973,,,
2742,Mikado,34,404,438,0.0776255708,1.8292814125,,,
7373,Pesticide,7,83,90,0.0777777778,1.8293440096,,,
1513,kormikez,68,806,874,0.0778032037,1.8293543795,,,
3251,lovebox,27,320,347,0.0778097983,1.829357065,,,
5255,XeoN,13,154,167,0.0778443114,1.8293710925,,,
1956,ktor,51,604,655,0.0778625954,1.8293785053,,,
4293,MateuszKL,18,213,231,0.0779220779,1.829402532,,,
7495,jigsaw,6,71,77,0.0779220779,1.829402532,,,
491,Dozorca,194,2295,2489,0.077942949,1.8294109302,,,
1555,M4ks,66,780,846,0.0780141844,1.8294394679,,,
5639,shdw,11,130,141,0.0780141844,1.8294394679,,,
956,aprii,108,1275,1383,0.0780911063,1.8294700645,,,
8186,shawk,5,59,64,0.078125,1.8294834739,,,
8565,pigletto,5,59,64,0.078125,1.8294834739,,,
8609,zxz1,5,59,64,0.078125,1.8294834739,,,
8729,ewatom,5,59,64,0.078125,1.8294834739,,,
5056,Whoa,14,165,179,0.0782122905,1.8295178052,,,
5080,Anax,14,165,179,0.0782122905,1.8295178052,,,
6477,smalec,9,106,115,0.0782608696,1.8295367843,,,
3338,hcwdjk,26,306,332,0.078313253,1.829557148,,,
1878,krzysiekw,54,635,689,0.0783744557,1.8295808064,,,
2566,Ian_Ard,37,435,472,0.0783898305,1.8295867269,,,
2037,aenigma,49,576,625,0.0784,1.829590638,,,
6933,rorax,8,94,102,0.0784313725,1.8296026786,,,
6988,versen4,8,94,102,0.0784313725,1.8296026786,,,
8946,puli,4,47,51,0.0784313725,1.8296026786,,,
9074,grafi_,4,47,51,0.0784313725,1.8296026786,,,
9279,muusk85,4,47,51,0.0784313725,1.8296026786,,,
9574,gajetiq,4,47,51,0.0784313725,1.8296026786,,,
9717,Zingeer,4,47,51,0.0784313725,1.8296026786,,,
9724,ethutur,4,47,51,0.0784313725,1.8296026786,,,
1037,poop,99,1163,1262,0.0784469097,1.8296086276,,,
1710,igormiecznikowski,60,704,764,0.0785340314,1.8296418137,,,
5831,McKredens,11,129,140,0.0785714286,1.8296559692,,,
3870,fred69,21,246,267,0.0786516854,1.8296861663,,,
5052,regaciarz,14,164,178,0.0786516854,1.8296861663,,,
6062,zupa326,10,117,127,0.0787401575,1.8297191672,,,
5324,matmaster2,13,152,165,0.0787878788,1.8297368426,,,
1750,Kammil,58,678,736,0.0788043478,1.8297429222,,,
3120,sizus,29,339,368,0.0788043478,1.8297429222,,,
2661,karolkamyk,35,409,444,0.0788288288,1.8297519401,,,
3739,nuivall,22,257,279,0.0788530466,1.8297608384,,,
4271,skandal99,18,210,228,0.0789473684,1.8297952796,,,
4383,rafalstef,18,210,228,0.0789473684,1.8297952796,,,
10082,Yezzo,3,35,38,0.0789473684,1.8297952796,,,
10327,szlachcic,3,35,38,0.0789473684,1.8297952796,,,
10351,thomash3,3,35,38,0.0789473684,1.8297952796,,,
2255,jarkos_,44,513,557,0.078994614,1.8298124024,,,
4469,raczman,17,198,215,0.0790697674,1.8298394625,,,
1375,ultrax,75,873,948,0.0791139241,1.8298552604,,,
5661,sontagmontak,11,128,139,0.0791366906,1.8298633762,,,
2653,nitas,35,407,442,0.0791855204,1.8298807158,,,
6618,stan,8,93,101,0.0792079208,1.8298886395,,,
6655,maaarek,8,93,101,0.0792079208,1.8298886395,,,
2555,Surgeon,37,430,467,0.0792291221,1.8298961213,,,
5254,fish44,13,151,164,0.0792682927,1.8299098987,,,
888,livarot,115,1334,1449,0.0793650794,1.8299436882,,,
3412,karwasz,25,290,315,0.0793650794,1.8299436882,,,
4838,jakubskate,15,174,189,0.0793650794,1.8299436882,,,
5895,marcoos,10,116,126,0.0793650794,1.8299436882,,,
5950,flavus,10,116,126,0.0793650794,1.8299436882,,,
6053,hombre,10,116,126,0.0793650794,1.8299436882,,,
6068,Zygfrydiusz,10,116,126,0.0793650794,1.8299436882,,,
8801,kleksy,5,58,63,0.0793650794,1.8299436882,,,
2733,robert2410,34,394,428,0.0794392523,1.8299693388,,,
388,za017,233,2699,2932,0.07946794,1.8299792028,,,
5518,len,12,139,151,0.0794701987,1.8299799781,,,
5578,ZwS,12,139,151,0.0794701987,1.8299799781,,,
3154,Misiolap,28,324,352,0.0795454545,1.830005697,,,
3041,oskarwch,30,347,377,0.0795755968,1.830015937,,,
3677,duofruox,23,266,289,0.0795847751,1.8300190482,,,
1997,orzels,50,578,628,0.0796178344,1.8300302273,,,
6585,Davy_Jones,9,104,113,0.0796460177,1.8300397243,,,
4016,kandi,20,231,251,0.0796812749,1.830051562,,,
5787,brownking,11,127,138,0.0797101449,1.8300612196,,,
4473,Rohnar,17,196,213,0.0798122066,1.8300951037,,,
1162,pajko,89,1026,1115,0.0798206278,1.8300978816,,,
782,Sojer,129,1487,1616,0.0798267327,1.8300998937,,,
771,mateuszelk,131,1507,1638,0.07997558,1.8301485081,,,
3354,Hajdzik,26,299,325,0.08,1.8301564023,,,
4996,kamilsos,14,161,175,0.08,1.8301564023,,,
5921,SZK1,10,115,125,0.08,1.8301564023,,,
6085,grzegorzc,10,115,125,0.08,1.8301564023,,,
7842,a0x,6,69,75,0.08,1.8301564023,,,
9151,drhl,4,46,50,0.08,1.8301564023,,,
9399,Adisek,4,46,50,0.08,1.8301564023,,,
9609,Sickness,4,46,50,0.08,1.8301564023,,,
11138,robik85,2,23,25,0.08,1.8301564023,,,
11172,ahitch,2,23,25,0.08,1.8301564023,,,
11219,SzymonStanczyk,2,23,25,0.08,1.8301564023,,,
11420,Marszalek,2,23,25,0.08,1.8301564023,,,
11798,OGIT,2,23,25,0.08,1.8301564023,,,
11849,bi0s,2,23,25,0.08,1.8301564023,,,
12005,beataw_pl,2,23,25,0.08,1.8301564023,,,
12019,Bazzald,2,23,25,0.08,1.8301564023,,,
12146,Krewniaki,2,23,25,0.08,1.8301564023,,,
12147,naturalnajoanna,2,23,25,0.08,1.8301564023,,,
12295,dominiktt,2,23,25,0.08,1.8301564023,,,
12482,dieselpower,2,23,25,0.08,1.8301564023,,,
12561,ziewww,2,23,25,0.08,1.8301564023,,,
12663,kupenso,2,23,25,0.08,1.8301564023,,,
12685,co_myslisz-andrzeju,2,23,25,0.08,1.8301564023,,,
12727,pentacon,2,23,25,0.08,1.8301564023,,,
12782,Fangorek,2,23,25,0.08,1.8301564023,,,
12809,xesikk,2,23,25,0.08,1.8301564023,,,
12811,dziado,2,23,25,0.08,1.8301564023,,,
12915,testerpl,2,23,25,0.08,1.8301564023,,,
12997,dzielny,2,23,25,0.08,1.8301564023,,,
13087,przecietny_Polak,2,23,25,0.08,1.8301564023,,,
2549,toosh,37,425,462,0.0800865801,1.8301842059,,,
3713,kood_pl,23,264,287,0.0801393728,1.8302010176,,,
2301,otwarteusta,42,482,524,0.0801526718,1.8302052357,,,
3864,WiXa,21,241,262,0.0801526718,1.8302052357,,,
4429,_xis_,17,195,212,0.0801886792,1.8302166222,,,
1393,dorianmass,74,848,922,0.0802603037,1.8302391231,,,
5697,alienv,11,126,137,0.0802919708,1.8302490084,,,
3722,szubrawiec,23,263,286,0.0804195804,1.8302884518,,,
5102,el_che,14,160,174,0.0804597701,1.8303007443,,,
7129,monis,7,80,87,0.0804597701,1.8303007443,,,
7214,xardes,7,80,87,0.0804597701,1.8303007443,,,
2816,mruffkuffna,33,377,410,0.0804878049,1.8303092822,,,
2134,yakuza_2000,47,536,583,0.0806174957,1.8303483853,,,
3427,mohican,25,285,310,0.0806451613,1.8303566429,,,
4038,M4h00n,20,228,248,0.0806451613,1.8303566429,,,
5993,Wolfhart,10,114,124,0.0806451613,1.8303566429,,,
8261,Drik,5,57,62,0.0806451613,1.8303566429,,,
8375,k-rol,5,57,62,0.0806451613,1.8303566429,,,
8701,Agrh,5,57,62,0.0806451613,1.8303566429,,,
8732,niegdys,5,57,62,0.0806451613,1.8303566429,,,
4303,teamworks,18,205,223,0.0807174888,1.8303780917,,,
4378,maciek117,18,205,223,0.0807174888,1.8303780917,,,
1539,Claus,67,763,830,0.0807228916,1.8303796859,,,
2451,miesek,39,444,483,0.0807453416,1.8303862978,,,
1092,Magnes,94,1070,1164,0.0807560137,1.8303894341,,,
2891,midas,32,364,396,0.0808080808,1.8304046727,,,
2159,el_kociak,46,523,569,0.0808435852,1.8304150039,,,
3025,postaldude,30,341,371,0.0808625337,1.8304204977,,,
3027,beeper,30,341,371,0.0808625337,1.8304204977,,,
1678,Sebciu,61,693,754,0.0809018568,1.8304318547,,,
1404,SirSith,73,829,902,0.0809312639,1.8304403089,,,
8023,Tirith,6,68,74,0.0810810811,1.8304828622,,,
9763,Krissmon,3,34,37,0.0810810811,1.8304828622,,,
9770,Kvczor,3,34,37,0.0810810811,1.8304828622,,,
9856,Jaco,3,34,37,0.0810810811,1.8304828622,,,
9948,zenx,3,34,37,0.0810810811,1.8304828622,,,
9968,piocyc,3,34,37,0.0810810811,1.8304828622,,,
10208,Arek1976,3,34,37,0.0810810811,1.8304828622,,,
10663,miikolaj,3,34,37,0.0810810811,1.8304828622,,,
10819,Ruddy,3,34,37,0.0810810811,1.8304828622,,,
10833,stefbra,3,34,37,0.0810810811,1.8304828622,,,
2546,fredziol,37,419,456,0.0811403509,1.8304994581,,,
5238,arekceg,13,147,160,0.08125,1.8305298036,,,
4554,foobarek,17,192,209,0.0813397129,1.8305542871,,,
3502,Lasic,24,271,295,0.0813559322,1.8305586804,,,
7083,Manifesto,7,79,86,0.0813953488,1.8305693149,,,
7096,KonradHawro,7,79,86,0.0813953488,1.8305693149,,,
7135,kl97,7,79,86,0.0813953488,1.8305693149,,,
7195,vantes,7,79,86,0.0813953488,1.8305693149,,,
7278,pizzaboy,7,79,86,0.0813953488,1.8305693149,,,
7450,vaclav87,7,79,86,0.0813953488,1.8305693149,,,
7476,Szoku,7,79,86,0.0813953488,1.8305693149,,,
4339,matiit,18,203,221,0.0814479638,1.8305834169,,,
3660,k3ks,23,259,282,0.0815602837,1.8306131641,,,
4621,neverthry,16,180,196,0.0816326531,1.8306320731,,,
5429,czlapka,12,135,147,0.0816326531,1.8306320731,,,
5433,silwanus,12,135,147,0.0816326531,1.8306320731,,,
8981,tymin3,4,45,49,0.0816326531,1.8306320731,,,
9163,Werseq,4,45,49,0.0816326531,1.8306320731,,,
9252,jozin26,4,45,49,0.0816326531,1.8306320731,,,
9258,deywitt,4,45,49,0.0816326531,1.8306320731,,,
9264,panati,4,45,49,0.0816326531,1.8306320731,,,
9374,uzykam,4,45,49,0.0816326531,1.8306320731,,,
9447,kalafior_clone,4,45,49,0.0816326531,1.8306320731,,,
9451,zbuk,4,45,49,0.0816326531,1.8306320731,,,
9557,Gienios,4,45,49,0.0816326531,1.8306320731,,,
3119,MrBigB,29,326,355,0.0816901408,1.8306469499,,,
1619,jimmiks,63,708,771,0.0817120623,1.8306525892,,,
3910,ermik,21,236,257,0.0817120623,1.8306525892,,,
2126,Adehade,47,528,575,0.0817391304,1.830659527,,,
3763,arag0rn,22,247,269,0.0817843866,1.8306710634,,,
6482,alexkay,9,101,110,0.0818181818,1.8306796267,,,
5117,gruby_perez,14,157,171,0.081871345,1.8306930086,,,
679,exis,146,1637,1783,0.0818844644,1.8306962941,,,
2501,szuman,38,426,464,0.0818965517,1.8306993154,,,
2519,siejeje,38,426,464,0.0818965517,1.8306993154,,,
3115,Wiktor1975,29,325,354,0.081920904,1.8307053851,,,
2013,Pavvl0,50,560,610,0.0819672131,1.8307168645,,,
3999,vankaszaner,20,224,244,0.0819672131,1.8307168645,,,
4821,ShotgunXC,15,168,183,0.0819672131,1.8307168645,,,
6179,Frik,10,112,122,0.0819672131,1.8307168645,,,
8209,Ala,5,56,61,0.0819672131,1.8307168645,,,
8259,sanchin,5,56,61,0.0819672131,1.8307168645,,,
8274,parasol,5,56,61,0.0819672131,1.8307168645,,,
8482,beniek86,5,56,61,0.0819672131,1.8307168645,,,
8489,kudlatyy,5,56,61,0.0819672131,1.8307168645,,,
8507,orcio,5,56,61,0.0819672131,1.8307168645,,,
8517,Silvan,5,56,61,0.0819672131,1.8307168645,,,
8574,mako33,5,56,61,0.0819672131,1.8307168645,,,
5552,gregorykos,12,134,146,0.0821917808,1.8307713589,,,
7565,Puff,6,67,73,0.0821917808,1.8307713589,,,
2260,ketsu,43,480,523,0.0822179732,1.8307775883,,,
5222,pocz,13,145,158,0.082278481,1.8307918777,,,
7100,brrum,7,78,85,0.0823529412,1.8308092684,,,
7443,murtagh,7,78,85,0.0823529412,1.8308092684,,,
6799,Rougelord,8,89,97,0.0824742268,1.8308371377,,,
6914,DooM,8,89,97,0.0824742268,1.8308371377,,,
666,towarzyszklaus,149,1656,1805,0.0825484765,1.8308539191,,,
6367,Feris,9,100,109,0.0825688073,1.8308584771,,,
5949,ikkiz,10,111,121,0.0826446281,1.8308753347,,,
3797,espezh,22,244,266,0.0827067669,1.8308889851,,,
5835,janu,11,122,133,0.0827067669,1.8308889851,,,
5267,kofal15,13,144,157,0.0828025478,1.8309097342,,,
4956,shoovi,14,155,169,0.0828402367,1.8309178018,,,
4872,e-nDrju,15,166,181,0.0828729282,1.8309247553,,,
4491,DawPi,17,188,205,0.0829268293,1.8309361301,,,
3970,Mouchette,21,232,253,0.0830039526,1.8309522106,,,
476,Lisu,199,2198,2397,0.0830204422,1.830955619,,,
596,pawlik,166,1833,1999,0.0830415208,1.8309599606,,,
1722,nocnylot,59,651,710,0.0830985915,1.8309716297,,,
2722,synapsis,34,375,409,0.0831295844,1.8309779141,,,
3407,anoriell,25,275,300,0.0833333333,1.8310183058,,,
4723,kyjgel,16,176,192,0.0833333333,1.8310183058,,,
5457,Sami_10,12,132,144,0.0833333333,1.8310183058,,,
6118,padremio11,10,110,120,0.0833333333,1.8310183058,,,
6344,Pumek,9,99,108,0.0833333333,1.8310183058,,,
6481,acount_menagor,9,99,108,0.0833333333,1.8310183058,,,
6499,mpavankumar,9,99,108,0.0833333333,1.8310183058,,,
7113,JuLek,7,77,84,0.0833333333,1.8310183058,,,
7211,plamka,7,77,84,0.0833333333,1.8310183058,,,
8213,kasa,5,55,60,0.0833333333,1.8310183058,,,
8541,peterm,5,55,60,0.0833333333,1.8310183058,,,
8583,julka87,5,55,60,0.0833333333,1.8310183058,,,
8893,esesman,4,44,48,0.0833333333,1.8310183058,,,
8927,init-d,4,44,48,0.0833333333,1.8310183058,,,
9362,zajac,4,44,48,0.0833333333,1.8310183058,,,
9951,pomaranczowe_sznurowki,3,33,36,0.0833333333,1.8310183058,,,
10083,superkicu,3,33,36,0.0833333333,1.8310183058,,,
10346,ksem,3,33,36,0.0833333333,1.8310183058,,,
10381,aeyne,3,33,36,0.0833333333,1.8310183058,,,
10478,diko,3,33,36,0.0833333333,1.8310183058,,,
10569,Knockout,3,33,36,0.0833333333,1.8310183058,,,
11012,stawiu,3,33,36,0.0833333333,1.8310183058,,,
11075,CherryMary,3,33,36,0.0833333333,1.8310183058,,,
11156,arkadiush,2,22,24,0.0833333333,1.8310183058,,,
11161,clorox,2,22,24,0.0833333333,1.8310183058,,,
11177,mo4x,2,22,24,0.0833333333,1.8310183058,,,
11429,le52ek,2,22,24,0.0833333333,1.8310183058,,,
11469,djkoval,2,22,24,0.0833333333,1.8310183058,,,
11523,igni,2,22,24,0.0833333333,1.8310183058,,,
11580,mamamagdusi,2,22,24,0.0833333333,1.8310183058,,,
11633,empathon,2,22,24,0.0833333333,1.8310183058,,,
11674,lolosek,2,22,24,0.0833333333,1.8310183058,,,
11743,rusty,2,22,24,0.0833333333,1.8310183058,,,
11751,mprzemek,2,22,24,0.0833333333,1.8310183058,,,
11762,aciek_l,2,22,24,0.0833333333,1.8310183058,,,
11790,Czejen,2,22,24,0.0833333333,1.8310183058,,,
12009,bullitt,2,22,24,0.0833333333,1.8310183058,,,
12155,Rudd,2,22,24,0.0833333333,1.8310183058,,,
12262,v00,2,22,24,0.0833333333,1.8310183058,,,
12283,ajfel,2,22,24,0.0833333333,1.8310183058,,,
12334,jabohr,2,22,24,0.0833333333,1.8310183058,,,
12451,kuba285,2,22,24,0.0833333333,1.8310183058,,,
12493,adamo89,2,22,24,0.0833333333,1.8310183058,,,
12591,kinos,2,22,24,0.0833333333,1.8310183058,,,
12770,Dziki_Waz,2,22,24,0.0833333333,1.8310183058,,,
12999,CyberMen,2,22,24,0.0833333333,1.8310183058,,,
13206,Charlotta,2,22,24,0.0833333333,1.8310183058,,,
13388,l0rdus,1,11,12,0.0833333333,1.8310183058,,,
13432,misieeeeek,1,11,12,0.0833333333,1.8310183058,,,
13489,messek,1,11,12,0.0833333333,1.8310183058,,,
13505,Wladyslaw_1927,1,11,12,0.0833333333,1.8310183058,,,
13523,shorty,1,11,12,0.0833333333,1.8310183058,,,
13571,BlueSerpent,1,11,12,0.0833333333,1.8310183058,,,
13625,kjonca,1,11,12,0.0833333333,1.8310183058,,,
13730,madtrexx,1,11,12,0.0833333333,1.8310183058,,,
13798,komo,1,11,12,0.0833333333,1.8310183058,,,
13886,gruvby,1,11,12,0.0833333333,1.8310183058,,,
14040,daqwid2727,1,11,12,0.0833333333,1.8310183058,,,
14089,serek,1,11,12,0.0833333333,1.8310183058,,,
14111,wrocek75,1,11,12,0.0833333333,1.8310183058,,,
14192,hogan,1,11,12,0.0833333333,1.8310183058,,,
14315,luka7676,1,11,12,0.0833333333,1.8310183058,,,
14344,yezu,1,11,12,0.0833333333,1.8310183058,,,
14357,Silverman,1,11,12,0.0833333333,1.8310183058,,,
14515,podbrozny33,1,11,12,0.0833333333,1.8310183058,,,
14530,darq666,1,11,12,0.0833333333,1.8310183058,,,
14598,PabloFBK,1,11,12,0.0833333333,1.8310183058,,,
14623,aski,1,11,12,0.0833333333,1.8310183058,,,
14923,Olaboha,1,11,12,0.0833333333,1.8310183058,,,
14952,effka,1,11,12,0.0833333333,1.8310183058,,,
15113,AgiS,1,11,12,0.0833333333,1.8310183058,,,
15119,ddarecki,1,11,12,0.0833333333,1.8310183058,,,
15173,svansky28,1,11,12,0.0833333333,1.8310183058,,,
15410,Fjafol,1,11,12,0.0833333333,1.8310183058,,,
15494,boxer,1,11,12,0.0833333333,1.8310183058,,,
15732,niedzwiedz_2,1,11,12,0.0833333333,1.8310183058,,,
15752,przem21,1,11,12,0.0833333333,1.8310183058,,,
15826,gringo_w66,1,11,12,0.0833333333,1.8310183058,,,
15881,gdynia_dabrowa,1,11,12,0.0833333333,1.8310183058,,,
15884,kaczkozgrzyt,1,11,12,0.0833333333,1.8310183058,,,
16039,mzetka22,1,11,12,0.0833333333,1.8310183058,,,
16262,kriss74,1,11,12,0.0833333333,1.8310183058,,,
16283,CaptainOblivious,1,11,12,0.0833333333,1.8310183058,,,
16390,ivan1985,1,11,12,0.0833333333,1.8310183058,,,
16666,threadgill,1,11,12,0.0833333333,1.8310183058,,,
16779,Jedna_litera,1,11,12,0.0833333333,1.8310183058,,,
17016,paradox,1,11,12,0.0833333333,1.8310183058,,,
17153,beret20022,1,11,12,0.0833333333,1.8310183058,,,
17294,misty,1,11,12,0.0833333333,1.8310183058,,,
17315,wilq32,1,11,12,0.0833333333,1.8310183058,,,
17481,mereczek,1,11,12,0.0833333333,1.8310183058,,,
17505,Tiggeri,1,11,12,0.0833333333,1.8310183058,,,
17520,ww3pl,1,11,12,0.0833333333,1.8310183058,,,
17620,btxldz,1,11,12,0.0833333333,1.8310183058,,,
17647,wymarta,1,11,12,0.0833333333,1.8310183058,,,
17727,fafkulec,1,11,12,0.0833333333,1.8310183058,,,
17826,nasrallah,1,11,12,0.0833333333,1.8310183058,,,
17854,lonansky,1,11,12,0.0833333333,1.8310183058,,,
17862,mcalex,1,11,12,0.0833333333,1.8310183058,,,
17896,frontmen,1,11,12,0.0833333333,1.8310183058,,,
18063,sloth89,1,11,12,0.0833333333,1.8310183058,,,
18106,momo666_ziom,1,11,12,0.0833333333,1.8310183058,,,
18228,paulusapis,1,11,12,0.0833333333,1.8310183058,,,
18242,surikatga,1,11,12,0.0833333333,1.8310183058,,,
18290,washone,1,11,12,0.0833333333,1.8310183058,,,
18338,gorlitz,1,11,12,0.0833333333,1.8310183058,,,
18367,salphinx,1,11,12,0.0833333333,1.8310183058,,,
18450,tjabek,1,11,12,0.0833333333,1.8310183058,,,
18487,Woocasheq,1,11,12,0.0833333333,1.8310183058,,,
18563,mwtyczek,1,11,12,0.0833333333,1.8310183058,,,
18600,wspolczesnapl,1,11,12,0.0833333333,1.8310183058,,,
18623,axelwww,1,11,12,0.0833333333,1.8310183058,,,
18713,tomyclik,1,11,12,0.0833333333,1.8310183058,,,
18878,dima48,1,11,12,0.0833333333,1.8310183058,,,
18881,Cermit,1,11,12,0.0833333333,1.8310183058,,,
18910,natalcia,1,11,12,0.0833333333,1.8310183058,,,
18941,kattervelkay,1,11,12,0.0833333333,1.8310183058,,,
4153,rsajdok,19,208,227,0.0837004405,1.8310870403,,,
4670,wdx,16,175,191,0.0837696335,1.8310994133,,,
4731,Dzosz89,16,175,191,0.0837696335,1.8310994133,,,
417,MrGrandma,223,2437,2660,0.0838345865,1.83111086,,,
5285,Arbuz_4i5,13,142,155,0.0838709677,1.8311172003,,,
5412,theexp,12,131,143,0.0839160839,1.8311249921,,,
5940,qbaszy,10,109,119,0.0840336134,1.8311449212,,,
3202,badmagic,28,305,333,0.0840840841,1.8311533158,,,
6277,pablitow,9,98,107,0.0841121495,1.8311579413,,,
6533,wgrzeg1980,9,98,107,0.0841121495,1.8311579413,,,
1702,l0h-s,60,653,713,0.0841514727,1.8311643711,,,
784,chelsea_dagger,129,1403,1532,0.0842036554,1.8311728114,,,
4594,Mateoosh,16,174,190,0.0842105263,1.831173915,,,
6659,miss_bliss,8,87,95,0.0842105263,1.831173915,,,
6687,sdik,8,87,95,0.0842105263,1.831173915,,,
6956,SlayerHW,8,87,95,0.0842105263,1.831173915,,,
1698,Synaptic,60,652,712,0.0842696629,1.8311833374,,,
4754,Ernesto,15,163,178,0.0842696629,1.8311833374,,,
5078,PREZESxD,14,152,166,0.0843373494,1.8311939566,,,
7349,ktoosiek,7,76,83,0.0843373494,1.8311939566,,,
3293,int,27,293,320,0.084375,1.831199787,,,
2496,stefanf,38,412,450,0.0844444444,1.8312103973,,,
775,MaNiEk1,130,1409,1539,0.0844704353,1.8312143206,,,
4350,skit,18,195,213,0.0845070423,1.8312198021,,,
7573,montee,6,65,71,0.0845070423,1.8312198021,,,
7956,czarny92,6,65,71,0.0845070423,1.8312198021,,,
8062,iStarsky,6,65,71,0.0845070423,1.8312198021,,,
1602,seadog,64,693,757,0.0845442536,1.8312253212,,,
3220,janekwoz,28,303,331,0.084592145,1.8312323457,,,
5802,ojciec,11,119,130,0.0846153846,1.8312357224,,,
4017,npb,20,216,236,0.0847457627,1.8312542803,,,
5914,FrytaMan,10,108,118,0.0847457627,1.8312542803,,,
8095,pawcio,5,54,59,0.0847457627,1.8312542803,,,
8100,skrobul,5,54,59,0.0847457627,1.8312542803,,,
8741,lukozar,5,54,59,0.0847457627,1.8312542803,,,
3074,evilve,29,313,342,0.0847953216,1.8312611624,,,
2544,Nexx,37,399,436,0.0848623853,1.8312703245,,,
6310,exeh,9,97,106,0.0849056604,1.8312761445,,,
550,chmurli,176,1894,2070,0.0850241546,1.8312917107,,,
5481,elemelek,12,129,141,0.085106383,1.8313021944,,,
5521,haes82,12,129,141,0.085106383,1.8313021944,,,
6892,mr_matt,8,86,94,0.085106383,1.8313021944,,,
8841,speedfire,4,43,47,0.085106383,1.8313021944,,,
9081,mg100,4,43,47,0.085106383,1.8313021944,,,
9124,SMYS,4,43,47,0.085106383,1.8313021944,,,
9128,Skobel,4,43,47,0.085106383,1.8313021944,,,
9132,memforis,4,43,47,0.085106383,1.8313021944,,,
9532,lukket,4,43,47,0.085106383,1.8313021944,,,
9551,okmyrk,4,43,47,0.085106383,1.8313021944,,,
9654,erwinrutek,4,43,47,0.085106383,1.8313021944,,,
9700,gruszka_89,4,43,47,0.085106383,1.8313021944,,,
2474,we50ly87dg,39,419,458,0.0851528384,1.8313080019,,,
